2.195949097089064939e+00;4.204382919377627759e-01;1.127858678369588752e+00;1.069600000000000151e+01
1.713071509363094824e+00;5.877512111037498377e-01;1.086158315924501183e+00;9.672000000000000597e+00
1.391297729665278871e+00;7.441253789397070939e-01;1.049034554908490957e+00;9.001999999999998892e+00
1.128421286603932483e+00;8.495787821971184650e-01;9.858764018475133506e-01;8.573999999999999844e+00
8.888888888888885065e-01;8.888888888888885065e-01;8.888888888888885065e-01;0.000000000000000000e+00
7.777777777777775681e-01;7.777777777777775681e-01;7.777777777777775681e-01;0.000000000000000000e+00
6.666666666666666297e-01;6.666666666666666297e-01;6.666666666666666297e-01;0.000000000000000000e+00
5.555555555555554692e-01;5.555555555555554692e-01;5.555555555555554692e-01;0.000000000000000000e+00
4.444444444444442532e-01;4.444444444444442532e-01;4.444444444444442532e-01;0.000000000000000000e+00
3.333333333333330373e-01;3.333333333333330373e-01;3.333333333333330373e-01;0.000000000000000000e+00
2.222222222222224319e-01;2.222222222222224319e-01;2.222222222222224319e-01;0.000000000000000000e+00
1.111111111111105915e-01;1.111111111111105915e-01;1.111111111111105915e-01;0.000000000000000000e+00
3.459322989034703554e-04;3.459324367768951635e-04;3.459322989034703554e-04;-1.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
