2.586302744019453481e+00;4.482801204851716986e-02;1.079013092621233572e+00;1.069600000000000151e+01
2.100770163610017782e+00;1.070348925170136745e-01;9.288206900050954840e-01;9.672000000000000597e+00
1.623060894320960790e+00;2.005018605249717090e-01;8.066067229310180942e-01;9.001999999999998892e+00
1.143625516874654968e+00;3.529826187675975668e-01;7.123832822891197347e-01;8.573999999999999844e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666724124440391e-01;6.666666724124485910e-01;6.666666724124440391e-01;-1.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.666666666666667407e-01;6.666666666666667407e-01;6.666666666666667407e-01;0.000000000000000000e+00
6.688415893972513571e-01;6.644967927738216762e-01;6.669579755327075254e-01;9.217999999999999972e+00
7.142521599900116813e-01;6.212518475280524033e-01;6.675979936072669041e-01;9.226000000000000867e+00
7.384520119679931494e-01;5.997315390666064783e-01;6.683978033167891075e-01;9.232000000000001094e+00
7.540369855767053986e-01;5.863778590856485451e-01;6.690612257233390370e-01;9.240000000000000213e+00
7.671921035446946924e-01;5.754031100838874480e-01;6.697095910046415579e-01;9.248000000000001108e+00
7.787476745953819668e-01;5.659796331671249625e-01;6.703442789367795029e-01;9.254000000000001336e+00
7.891395498749340653e-01;5.576719999260884020e-01;6.709641625476130411e-01;9.262000000000000455e+00
7.986324098202474131e-01;5.502183012413027763e-01;6.715716590746988457e-01;9.268000000000000682e+00
8.074007736638476596e-01;5.434444788143765193e-01;6.721649266334031037e-01;9.275999999999999801e+00
8.155685430600216890e-01;5.372289225942262769e-01;6.728148714127641927e-01;9.282000000000000028e+00
8.232259405480054637e-01;5.314820478674926463e-01;6.733157826549616143e-01;9.288000000000000256e+00
8.304424545125754786e-01;5.261361137007328770e-01;6.738217369320306238e-01;9.296000000000001151e+00
8.372724723500767352e-01;5.211378116953027106e-01;6.744899152953476307e-01;9.301999999999999602e+00
8.437599414254087771e-01;5.164450523284539463e-01;6.748866121698978704e-01;9.307999999999999829e+00
8.499404315437254498e-01;5.120216374023053296e-01;6.754783675836099066e-01;9.314000000000000057e+00
8.558451864452537583e-01;5.078401699948212888e-01;6.760808946165087763e-01;9.320000000000000284e+00
8.614979396393838140e-01;5.038759359248115022e-01;6.765870907991408112e-01;9.326000000000000512e+00
8.669204769945351163e-01;5.001084271891906852e-01;6.769877554669093689e-01;9.333999999999999631e+00
8.721320275076211992e-01;4.965201487066027708e-01;6.774745879610222232e-01;9.337999999999999190e+00
8.771483645705594467e-01;4.930957887327351297e-01;6.778789479397044904e-01;9.343999999999999417e+00
8.819838747527791734e-01;4.898219913890415333e-01;6.783518984699284937e-01;9.349999999999999645e+00
8.866505404416081815e-01;4.866872592589669422e-01;6.787751244963589059e-01;9.354000000000000981e+00
